Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
2217,0.0,0.302,0.0,169.18028000000004,169.18028000000004,158.9
4314,3.2,0.302,9.8,169.18028000000004,172.38028000000003,162.1
6391,6.0,0.302,18.7,169.18028000000004,175.18028000000004,164.9
8427,8.3,0.302,26.9,169.18028000000004,177.48028000000005,167.20000000000002
10322,10.7,0.304,36.1,169.11456000000004,179.81456000000003,169.6
12539,13.2,0.304,45.4,169.11456000000004,182.31456000000003,172.1
14434,15.7,0.305,55.9,169.08170000000004,184.78170000000003,174.6
16389,18.1,0.305,65.8,169.08170000000004,187.18170000000003,177.0
18245,20.5,0.306,76.2,169.04884000000004,189.54884000000004,179.4
20300,23.1,0.307,87.8,169.01598000000004,192.11598000000004,182.0
22215,25.7,0.308,100.1,168.98312000000004,194.68312000000003,184.6
24092,28.0,0.31,111.1,168.91740000000004,196.91740000000004,186.9
25812,30.4,0.313,123.7,168.81882000000004,199.21882000000005,189.3
27666,32.9,0.316,137.1,168.72024000000005,201.62024000000005,191.8
29343,35.3,0.319,151.3,168.62166000000005,203.92166000000003,194.2
31156,37.8,0.324,166.4,168.45736000000002,206.25736,196.7
33496,40.6,0.328,183.6,168.32592000000002,208.92592000000002,199.5
35392,37.7,0.316,159.3,168.72024000000005,206.42024000000004,196.60000000000002
37278,35.1,0.306,140.7,169.04884000000004,204.14884000000004,194.0
39525,32.9,0.302,127.8,169.18028000000004,202.08028000000004,191.8
41380,30.3,0.302,115.3,169.18028000000004,199.48028000000005,189.20000000000002
43636,28.0,0.302,104.4,169.18028000000004,197.18028000000004,186.9
45472,25.2,0.301,91.5,169.21314000000004,194.41314000000003,184.1
47222,22.9,0.301,80.9,169.21314000000004,192.11314000000004,181.8
50940,17.9,0.302,59.7,169.18028000000004,187.08028000000004,176.8
54720,13.0,0.302,39.5,169.18028000000004,182.18028000000004,171.9
56582,10.5,0.302,29.8,169.18028000000004,179.68028000000004,169.4
58587,8.1,0.302,20.7,169.18028000000004,177.28028000000003,167.0
60344,5.5,0.302,11.9,169.18028000000004,174.68028000000004,164.4
62318,3.2,0.302,5.3,169.18028000000004,172.38028000000003,162.1
63913,0.7,0.302,0.1,169.18028000000004,169.88028000000003,159.6
64793,0.6,0.304,0.1,169.11456000000004,169.71456000000003,159.5
66331,0.1,0.302,1.0,169.18028000000004,169.28028000000003,159.0
